site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Bergamo.csv,3/23/2020 12:00:00 AM,10.9,5.2,1.2,12,90.8,55.4,-78.644966,-2.7789469,0.07105257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/24/2020 12:00:00 AM,5.1,1.2,0,0,60.4,41.4,-78.644966,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/25/2020 12:00:00 AM,8.8,0.6,0,0,64.7,31,-78.644966,-4.1000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/26/2020 12:00:00 AM,4.9,-0.5,2.6000001,14,85.6,53.4,-78.644966,-2.223148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/27/2020 12:00:00 AM,6.4,-1.7,0.5,8,84.1,52.7,-78.644966,-2.5283952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/28/2020 12:00:00 AM,11.2,4.7,0,7,79.3,50.5,-78.534195,-3.1392307,0.1107692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/29/2020 12:00:00 AM,15.7,5.5,0,8,82.7,44.7,-76.94155,-3.5073533,1.592647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/30/2020 12:00:00 AM,15.2,6.9,2.7,14,84.4,51.2,-75.31264,-2.5210843,1.6289157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/31/2020 12:00:00 AM,10.1,3.6,16.1,24,98.8,80.3,-75.31187,-3.2492313,0.0007692366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,4/1/2020 12:00:00 AM,5.5,1.8,3.2,11,98.5,56.2,-75.31187,-1.8500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,4/2/2020 12:00:00 AM,7.2,0.2,0,0,84,45.2,-75.31187,-3.4999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,4/3/2020 12:00:00 AM,11.1,-0.7,0,7,87.8,47.4,-75.2606,-5.272034,0.051271223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,4/4/2020 12:00:00 AM,13.5,1.6,0,7,86.4,44.8,-74.74589,-5.435294,0.5147059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,4/5/2020 12:00:00 AM,15,2.9,0,6,82.6,38.4,-73.71283,-5.016942,1.0330578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,4/6/2020 12:00:00 AM,15.9,6.1,0,4,73.9,39.4,-71.936806,-3.12398,1.7760202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
