site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Potenza.csv,3/17/2020 12:00:00 AM,15.9,4.8,0,6,82.6,38.1,-34.787514,-3.9819822,1.5680178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/18/2020 12:00:00 AM,15.8,4.1,0,10,87.4,39.1,-33.349907,-4.412393,1.4376069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/19/2020 12:00:00 AM,15.9,5.4,0,4,85.2,35.3,-31.692287,-3.5923808,1.6576188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/20/2020 12:00:00 AM,18,4.9,0,2,74.9,27.5,-29.249538,-4.1072516,2.442748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/21/2020 12:00:00 AM,19.2,4.4,0,1,78.2,26.8,-26.39008,-4.5405407,2.8594596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/22/2020 12:00:00 AM,18.5,4.6,0,0,81.5,34.4,-23.791159,-4.3510795,2.5989208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/23/2020 12:00:00 AM,15.2,8.3,5.2000003,14,85.7,47.5,-21.831738,-1.4905796,1.9594202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/24/2020 12:00:00 AM,7.1,0.8,0.4,2,86.9,41.6,-21.831738,-3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/25/2020 12:00:00 AM,4.5,-1.1,0.2,4,92.5,42.1,-21.831738,-1.8080357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/26/2020 12:00:00 AM,6.8,-1.6,15.4,23,96.4,70.7,-21.831738,-2.7523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/27/2020 12:00:00 AM,10.2,6.6,14.1,24,93.5,84.6,-21.826181,-1.7944442,0.0055555454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,
..\..\..\files\weather\hourly\Potenza.csv,3/28/2020 12:00:00 AM,12.5,7.1,0.3,8,92.7,50.1,-21.247478,-2.1212966,0.5787037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/29/2020 12:00:00 AM,12.3,5.1,1.6,14,92.7,57.2,-20.880117,-3.2326388,0.36736116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/30/2020 12:00:00 AM,14.8,6,0.4,11,88.1,48.5,-19.571026,-3.0909085,1.309091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,3/31/2020 12:00:00 AM,15.8,6.2,0,8,89.7,43.5,-17.818943,-3.047917,1.7520834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/1/2020 12:00:00 AM,10.9,1.9,7.2999997,12,94.6,68.7,-17.773943,-4.4549994,0.04499996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/2/2020 12:00:00 AM,6.4,0.2,1.9,6,91.3,42.4,-17.773943,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/3/2020 12:00:00 AM,11.8,-0.1,0,0,80.6,38.1,-17.637808,-5.9865546,0.13613448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/4/2020 12:00:00 AM,11.7,3.6,0.5,6,87.8,50.2,-17.459414,-3.8716047,0.17839502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/5/2020 12:00:00 AM,14.9,4.3,0,1,84.7,32.7,-16.326866,-4.1674533,1.132547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/6/2020 12:00:00 AM,15.4,8,0,1,78.7,40.6,-14.356596,-1.7297297,1.9702702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/7/2020 12:00:00 AM,16,7,0,4,86.3,36.1,-12.356596,-2.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/8/2020 12:00:00 AM,17.3,8.1,0,0,54.7,26.9,-9.460401,-1.703804,2.8961954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/9/2020 12:00:00 AM,17.7,7.2,0,0,70.8,22.6,-6.637067,-2.4266672,2.8233337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/10/2020 12:00:00 AM,19.2,5.6,0,2,73.9,13.1,-3.5253017,-3.6882355,3.1117651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/11/2020 12:00:00 AM,21.2,6.3,0,0,48.6,13.9,0,-3.2406034,4.2093964,6.7035456,6.7035456,0.24827947,10.310349,10,1.9233658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/12/2020 12:00:00 AM,22.3,7.7,0,0,55.9,18.9,0,-2.1188364,5.181164,8.228178,14.931724,0.5530268,10.691283,10,2.2404933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/13/2020 12:00:00 AM,23.1,9.4,0,0,76.3,18.1,0,-0.5868616,6.263139,9.478297,24.41002,0.90407485,11.065046,11,2.551651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/14/2020 12:00:00 AM,22.5,8.9,0.2,1,76.4,17.1,0,-1.0555153,5.744485,8.961042,33.371063,1.2359653,11.272478,11,2.724338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/15/2020 12:00:00 AM,19,7.7,6.3,18,96,42.2,0,-2.06593,3.5840707,6.1543937,39.525455,1.4639057,11.414941,11,2.8429382,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
..\..\..\files\weather\hourly\Potenza.csv,4/16/2020 12:00:00 AM,13,3,0.1,1,90.6,30.5,0,-4.55,0.45,0,39.525455,1.4639057,11.414941,11,2.8429382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
